Eqp_Key,Call_Key,Operating_Time,Networking_Time,First_Move_Eqp_Dt_Year,First_Move_Eqp_Dt_YearMonth,First_Move_Eqp_Dt_YearMonthDay,Last_Move_Eqp_Dt_Year,Last_Move_Eqp_Dt_YearMonth,Last_Move_Eqp_Dt_YearMonthDay,Last_Move_Eqp_Dt_WeekThursday,Eqp_Call_Key,Eqp_ID,Eqp_Type_Custom
4131,153165,12.28,12.28,2021,2021-11,11/23/2021 00:00:00,2021,2021-11,11/24/2021 00:00:00,2021 - Week 47,4131_153165,P3,STS
4131,153208,9.18,9.18,2019,2019-05,05/27/2019 00:00:00,2019,2019-05,05/27/2019 00:00:00,2019 - Week 22,4131_153208,P3,STS
4131,153209,11.86,10.89,2020,2020-12,12/25/2020 00:00:00,2020,2020-12,12/26/2020 00:00:00,2020 - Week 53,4131_153209,P3,STS
4131,153210,7.11,7.11,2019,2019-11,11/03/2019 00:00:00,2019,2019-11,11/04/2019 00:00:00,2019 - Week 45,4131_153210,P3,STS
4131,153215,9.23,9.23,2017,2017-04,04/03/2017 00:00:00,2017,2017-04,04/04/2017 00:00:00,2017 - Week 14,4131_153215,P3,STS
4131,153216,4.68,4.68,2018,2018-07,07/06/2018 00:00:00,2018,2018-07,07/06/2018 00:00:00,2018 - Week 28,4131_153216,P3,STS
4131,153217,26.73,26.73,2016,2016-12,12/13/2016 00:00:00,2016,2016-12,12/14/2016 00:00:00,2016 - Week 50,4131_153217,P3,STS
4131,153218,10.6,10.6,2017,2017-04,04/10/2017 00:00:00,2017,2017-04,04/11/2017 00:00:00,2017 - Week 15,4131_153218,P3,STS
4131,153273,16.41,16.41,2017,2017-07,07/04/2017 00:00:00,2017,2017-07,07/05/2017 00:00:00,2017 - Week 27,4131_153273,P3,STS
4131,153275,7.9,7.9,2017,2017-06,06/02/2017 00:00:00,2017,2017-06,06/03/2017 00:00:00,2017 - Week 23,4131_153275,P3,STS
4131,153276,26.56,26.56,2016,2016-10,10/31/2016 00:00:00,2016,2016-11,11/01/2016 00:00:00,2016 - Week 44,4131_153276,P3,STS
4131,153303,16.98,16.98,2021,2021-02,02/08/2021 00:00:00,2021,2021-02,02/09/2021 00:00:00,2021 - Week 06,4131_153303,P3,STS
4131,153358,8.11,8.11,2020,2020-02,02/11/2020 00:00:00,2020,2020-02,02/11/2020 00:00:00,2020 - Week 07,4131_153358,P3,STS
4131,153380,11.45,9.42,2021,2021-12,12/09/2021 00:00:00,2021,2021-12,12/09/2021 00:00:00,2021 - Week 50,4131_153380,P3,STS
4131,153391,7.33,7.33,2017,2017-04,04/25/2017 00:00:00,2017,2017-04,04/25/2017 00:00:00,2017 - Week 17,4131_153391,P3,STS
4131,153392,2.33,2.33,2016,2016-12,12/19/2016 00:00:00,2016,2016-12,12/19/2016 00:00:00,2016 - Week 51,4131_153392,P3,STS
4131,153406,8.2,7.57,2017,2017-06,06/24/2017 00:00:00,2017,2017-06,06/25/2017 00:00:00,2017 - Week 26,4131_153406,P3,STS
4131,153441,11.41,11.41,2022,2022-12,12/04/2022 00:00:00,2022,2022-12,12/04/2022 00:00:00,2022 - Week 49,4131_153441,P3,STS
4131,153466,6.95,6.95,2018,2018-08,08/16/2018 00:00:00,2018,2018-08,08/16/2018 00:00:00,2018 - Week 34,4131_153466,P3,STS
4131,153495,19.58,19.58,2016,2016-04,04/30/2016 00:00:00,2016,2016-05,05/01/2016 00:00:00,2016 - Week 18,4131_153495,P3,STS
4131,153509,7.05,7.05,2021,2021-12,12/09/2021 00:00:00,2021,2021-12,12/10/2021 00:00:00,2021 - Week 50,4131_153509,P3,STS
4131,153548,9.35,9.35,2017,2017-06,06/08/2017 00:00:00,2017,2017-06,06/09/2017 00:00:00,2017 - Week 24,4131_153548,P3,STS
4131,153550,0.08,0.08,2017,2017-05,05/14/2017 00:00:00,2017,2017-05,05/14/2017 00:00:00,2017 - Week 20,4131_153550,P3,STS
4131,153551,12.41,12.41,2016,2016-09,09/06/2016 00:00:00,2016,2016-09,09/06/2016 00:00:00,2016 - Week 36,4131_153551,P3,STS
4131,153553,16.61,16.61,2017,2017-02,02/10/2017 00:00:00,2017,2017-02,02/11/2017 00:00:00,2017 - Week 07,4131_153553,P3,STS
4131,153554,13.83,13.17,2021,2021-12,12/12/2021 00:00:00,2021,2021-12,12/13/2021 00:00:00,2021 - Week 50,4131_153554,P3,STS
4131,153600,6.56,6.56,2017,2017-03,03/27/2017 00:00:00,2017,2017-03,03/27/2017 00:00:00,2017 - Week 13,4131_153600,P3,STS
4131,153621,9.26,9.26,2018,2018-09,09/28/2018 00:00:00,2018,2018-09,09/28/2018 00:00:00,2018 - Week 40,4131_153621,P3,STS
4131,153627,32.83,32.83,2016,2016-03,03/21/2016 00:00:00,2016,2016-03,03/23/2016 00:00:00,2016 - Week 12,4131_153627,P3,STS
4131,153635,37.7,37.7,2022,2022-03,03/03/2022 00:00:00,2022,2022-03,03/05/2022 00:00:00,2022 - Week 10,4131_153635,P3,STS
4131,153650,25.28,17.62,2021,2021-11,11/19/2021 00:00:00,2021,2021-11,11/20/2021 00:00:00,2021 - Week 47,4131_153650,P3,STS
4131,153669,15.48,13.07,2019,2019-11,11/24/2019 00:00:00,2019,2019-11,11/25/2019 00:00:00,2019 - Week 48,4131_153669,P3,STS
4131,153705,6.26,6.26,2018,2018-09,09/21/2018 00:00:00,2018,2018-09,09/21/2018 00:00:00,2018 - Week 39,4131_153705,P3,STS
4131,153734,13.51,13.51,2018,2018-11,11/27/2018 00:00:00,2018,2018-11,11/28/2018 00:00:00,2018 - Week 48,4131_153734,P3,STS
4131,153765,20.36,20.36,2016,2016-01,01/08/2016 00:00:00,2016,2016-01,01/09/2016 00:00:00,2016 - Week 02,4131_153765,P3,STS
4131,153770,16.58,16.58,2020,2020-12,12/17/2020 00:00:00,2020,2020-12,12/18/2020 00:00:00,2020 - Week 52,4131_153770,P3,STS
4131,153790,11.03,7.52,2021,2021-03,03/01/2021 00:00:00,2021,2021-03,03/01/2021 00:00:00,2021 - Week 09,4131_153790,P3,STS
4131,153799,8.4,8.4,2015,2015-10,10/11/2015 00:00:00,2015,2015-10,10/11/2015 00:00:00,2015 - Week 42,4131_153799,P3,STS
4131,153813,32.21,30.0,2021,2021-05,05/27/2021 00:00:00,2021,2021-05,05/29/2021 00:00:00,2021 - Week 22,4131_153813,P3,STS
4131,153824,14.46,14.46,2019,2019-04,04/09/2019 00:00:00,2019,2019-04,04/10/2019 00:00:00,2019 - Week 15,4131_153824,P3,STS
4131,153835,39.15,34.73,2022,2022-01,01/19/2022 00:00:00,2022,2022-01,01/21/2022 00:00:00,2022 - Week 04,4131_153835,P3,STS
4131,153838,14.65,14.65,2018,2018-10,10/08/2018 00:00:00,2018,2018-10,10/08/2018 00:00:00,2018 - Week 41,4131_153838,P3,STS
4131,153860,5.33,5.33,2019,2019-11,11/28/2019 00:00:00,2019,2019-11,11/28/2019 00:00:00,2019 - Week 49,4131_153860,P3,STS
4131,153896,15.9,15.9,2016,2016-01,01/19/2016 00:00:00,2016,2016-01,01/20/2016 00:00:00,2016 - Week 03,4131_153896,P3,STS
4131,153900,7.93,7.93,2018,2018-07,07/27/2018 00:00:00,2018,2018-07,07/27/2018 00:00:00,2018 - Week 31,4131_153900,P3,STS
4131,153901,29.65,26.31,2021,2021-03,03/04/2021 00:00:00,2021,2021-03,03/05/2021 00:00:00,2021 - Week 10,4131_153901,P3,STS
4131,153902,23.08,23.08,2021,2021-10,10/31/2021 00:00:00,2021,2021-11,11/01/2021 00:00:00,2021 - Week 44,4131_153902,P3,STS
4131,153917,12.48,6.68,2019,2019-12,12/20/2019 00:00:00,2019,2019-12,12/20/2019 00:00:00,2019 - Week 52,4131_153917,P3,STS
4131,153935,26.08,25.28,2016,2016-10,10/10/2016 00:00:00,2016,2016-10,10/11/2016 00:00:00,2016 - Week 41,4131_153935,P3,STS
4131,153961,19.53,15.56,2023,2023-01,01/17/2023 00:00:00,2023,2023-01,01/18/2023 00:00:00,2023 - Week 03,4131_153961,P3,STS
4131,153989,0.88,0.88,2017,2017-01,01/16/2017 00:00:00,2017,2017-01,01/16/2017 00:00:00,2017 - Week 03,4131_153989,P3,STS
4131,153993,0.25,0.25,2023,2023-06,06/08/2023 00:00:00,2023,2023-06,06/08/2023 00:00:00,2023 - Week 24,4131_153993,P3,STS
4131,154032,8.06,7.38,2023,2023-04,04/14/2023 00:00:00,2023,2023-04,04/14/2023 00:00:00,2023 - Week 16,4131_154032,P3,STS
4131,154040,48.61,39.12,2023,2023-10,10/12/2023 00:00:00,2023,2023-10,10/14/2023 00:00:00,2023 - Week 42,4131_154040,P3,STS
4131,154055,17.15,17.15,2019,2019-06,06/18/2019 00:00:00,2019,2019-06,06/19/2019 00:00:00,2019 - Week 25,4131_154055,P3,STS
4131,154095,19.81,18.8,2021,2021-09,09/03/2021 00:00:00,2021,2021-09,09/03/2021 00:00:00,2021 - Week 36,4131_154095,P3,STS
4131,154118,12.35,12.35,2019,2019-01,01/09/2019 00:00:00,2019,2019-01,01/10/2019 00:00:00,2019 - Week 03,4131_154118,P3,STS
4131,154130,7.31,7.31,2017,2017-01,01/12/2017 00:00:00,2017,2017-01,01/12/2017 00:00:00,2017 - Week 03,4131_154130,P3,STS
4131,154144,5.45,5.45,2018,2018-01,01/15/2018 00:00:00,2018,2018-01,01/16/2018 00:00:00,2018 - Week 03,4131_154144,P3,STS
4131,154178,6.3,6.3,2021,2021-11,11/27/2021 00:00:00,2021,2021-11,11/27/2021 00:00:00,2021 - Week 48,4131_154178,P3,STS
4131,154180,24.11,24.11,2023,2023-03,03/11/2023 00:00:00,2023,2023-03,03/12/2023 00:00:00,2023 - Week 11,4131_154180,P3,STS
4131,154205,15.36,15.36,2016,2016-09,09/19/2016 00:00:00,2016,2016-09,09/20/2016 00:00:00,2016 - Week 38,4131_154205,P3,STS
4131,154237,13.41,13.41,2018,2018-10,10/03/2018 00:00:00,2018,2018-10,10/04/2018 00:00:00,2018 - Week 41,4131_154237,P3,STS
4131,154265,12.16,12.16,2017,2017-12,12/01/2017 00:00:00,2017,2017-12,12/02/2017 00:00:00,2017 - Week 49,4131_154265,P3,STS
4131,154273,46.16,42.84,2022,2022-05,05/30/2022 00:00:00,2022,2022-06,06/01/2022 00:00:00,2022 - Week 22,4131_154273,P3,STS
4131,154294,27.33,25.47,2022,2022-12,12/14/2022 00:00:00,2022,2022-12,12/15/2022 00:00:00,2022 - Week 51,4131_154294,P3,STS
4131,154301,8.08,8.08,2020,2020-03,03/11/2020 00:00:00,2020,2020-03,03/11/2020 00:00:00,2020 - Week 11,4131_154301,P3,STS
4131,154302,8.1,8.1,2018,2018-04,04/18/2018 00:00:00,2018,2018-04,04/18/2018 00:00:00,2018 - Week 16,4131_154302,P3,STS
4131,154338,17.68,14.54,2023,2023-01,01/26/2023 00:00:00,2023,2023-01,01/26/2023 00:00:00,2023 - Week 05,4131_154338,P3,STS
4131,154370,23.5,21.46,2022,2022-12,12/09/2022 00:00:00,2022,2022-12,12/10/2022 00:00:00,2022 - Week 50,4131_154370,P3,STS
4131,154411,6.1,6.1,2018,2018-06,06/29/2018 00:00:00,2018,2018-06,06/29/2018 00:00:00,2018 - Week 27,4131_154411,P3,STS
4131,154428,16.96,15.08,2023,2023-01,01/04/2023 00:00:00,2023,2023-01,01/05/2023 00:00:00,2023 - Week 02,4131_154428,P3,STS
4131,154451,18.8,18.8,2016,2016-07,07/20/2016 00:00:00,2016,2016-07,07/21/2016 00:00:00,2016 - Week 30,4131_154451,P3,STS
4131,154463,11.08,11.08,2018,2018-05,05/07/2018 00:00:00,2018,2018-05,05/07/2018 00:00:00,2018 - Week 19,4131_154463,P3,STS
4131,154464,18.1,14.45,2023,2023-02,02/23/2023 00:00:00,2023,2023-02,02/24/2023 00:00:00,2023 - Week 09,4131_154464,P3,STS
4131,154473,4.11,4.11,2015,2015-06,06/16/2015 00:00:00,2015,2015-06,06/16/2015 00:00:00,2015 - Week 25,4131_154473,P3,STS
4131,154479,22.93,19.12,2021,2021-09,09/28/2021 00:00:00,2021,2021-09,09/29/2021 00:00:00,2021 - Week 39,4131_154479,P3,STS
4131,154529,13.5,12.73,2023,2023-04,04/28/2023 00:00:00,2023,2023-04,04/28/2023 00:00:00,2023 - Week 18,4131_154529,P3,STS
4131,154551,6.66,6.14,2023,2023-02,02/12/2023 00:00:00,2023,2023-02,02/12/2023 00:00:00,2023 - Week 07,4131_154551,P3,STS
4131,154561,38.21,38.21,2015,2015-08,08/12/2015 00:00:00,2015,2015-08,08/14/2015 00:00:00,2015 - Week 34,4131_154561,P3,STS
4131,154587,40.18,30.37,2022,2022-07,07/08/2022 00:00:00,2022,2022-07,07/10/2022 00:00:00,2022 - Week 28,4131_154587,P3,STS
4131,154591,10.5,10.5,2016,2016-06,06/25/2016 00:00:00,2016,2016-06,06/25/2016 00:00:00,2016 - Week 26,4131_154591,P3,STS
4131,154596,29.45,29.45,2021,2021-09,09/19/2021 00:00:00,2021,2021-09,09/20/2021 00:00:00,2021 - Week 38,4131_154596,P3,STS
4131,154634,16.2,13.66,2022,2022-05,05/04/2022 00:00:00,2022,2022-05,05/05/2022 00:00:00,2022 - Week 19,4131_154634,P3,STS
4131,154638,7.28,7.28,2017,2017-08,08/13/2017 00:00:00,2017,2017-08,08/13/2017 00:00:00,2017 - Week 33,4131_154638,P3,STS
4131,154640,45.0,20.64,2022,2022-12,12/31/2022 00:00:00,2023,2023-01,01/02/2023 00:00:00,2023 - Week 01,4131_154640,P3,STS
4131,154660,7.55,7.55,2017,2017-01,01/07/2017 00:00:00,2017,2017-01,01/07/2017 00:00:00,2017 - Week 02,4131_154660,P3,STS
4131,154708,9.06,9.06,2022,2022-03,03/17/2022 00:00:00,2022,2022-03,03/17/2022 00:00:00,2022 - Week 12,4131_154708,P3,STS
4131,154709,19.1,19.1,2016,2016-03,03/12/2016 00:00:00,2016,2016-03,03/13/2016 00:00:00,2016 - Week 11,4131_154709,P3,STS
4131,154718,3.3,3.3,2015,2015-07,07/31/2015 00:00:00,2015,2015-07,07/31/2015 00:00:00,2015 - Week 32,4131_154718,P3,STS
4131,154719,45.96,39.09,2021,2021-05,05/20/2021 00:00:00,2021,2021-05,05/22/2021 00:00:00,2021 - Week 21,4131_154719,P3,STS
4131,154721,7.48,7.48,2020,2020-04,04/27/2020 00:00:00,2020,2020-04,04/27/2020 00:00:00,2020 - Week 18,4131_154721,P3,STS
4131,154734,14.41,14.41,2016,2016-07,07/03/2016 00:00:00,2016,2016-07,07/04/2016 00:00:00,2016 - Week 27,4131_154734,P3,STS
4131,154748,10.05,10.05,2017,2017-04,04/14/2017 00:00:00,2017,2017-04,04/14/2017 00:00:00,2017 - Week 16,4131_154748,P3,STS
4131,154758,2.85,2.85,2018,2018-10,10/30/2018 00:00:00,2018,2018-10,10/31/2018 00:00:00,2018 - Week 44,4131_154758,P3,STS
4131,154763,10.73,10.73,2020,2020-04,04/28/2020 00:00:00,2020,2020-04,04/29/2020 00:00:00,2020 - Week 18,4131_154763,P3,STS
4131,154770,7.61,7.61,2017,2017-09,09/03/2017 00:00:00,2017,2017-09,09/04/2017 00:00:00,2017 - Week 36,4131_154770,P3,STS
4131,154842,31.18,30.65,2020,2020-05,05/03/2020 00:00:00,2020,2020-05,05/04/2020 00:00:00,2020 - Week 19,4131_154842,P3,STS
4131,154844,6.51,6.51,2020,2020-09,09/05/2020 00:00:00,2020,2020-09,09/06/2020 00:00:00,2020 - Week 37,4131_154844,P3,STS
4131,154850,20.73,20.41,2023,2023-02,02/26/2023 00:00:00,2023,2023-02,02/27/2023 00:00:00,2023 - Week 09,4131_154850,P3,STS
4131,154864,37.93,35.02,2019,2019-12,12/30/2019 00:00:00,2019,2019-12,12/31/2019 00:00:00,2020 - Week 01,4131_154864,P3,STS
4131,154867,15.36,15.36,2019,2019-04,04/14/2019 00:00:00,2019,2019-04,04/15/2019 00:00:00,2019 - Week 16,4131_154867,P3,STS
4131,154892,5.73,5.73,2015,2015-12,12/30/2015 00:00:00,2015,2015-12,12/30/2015 00:00:00,2015 - Week 53,4131_154892,P3,STS
4131,154899,5.43,5.43,2017,2017-12,12/13/2017 00:00:00,2017,2017-12,12/14/2017 00:00:00,2017 - Week 51,4131_154899,P3,STS
4131,154916,4.63,4.63,2022,2022-12,12/02/2022 00:00:00,2022,2022-12,12/02/2022 00:00:00,2022 - Week 49,4131_154916,P3,STS
4131,154930,37.88,36.3,2019,2019-01,01/28/2019 00:00:00,2019,2019-01,01/30/2019 00:00:00,2019 - Week 05,4131_154930,P3,STS
4131,154986,16.61,13.78,2022,2022-05,05/25/2022 00:00:00,2022,2022-05,05/26/2022 00:00:00,2022 - Week 22,4131_154986,P3,STS
4131,155005,5.28,5.28,2017,2017-12,12/05/2017 00:00:00,2017,2017-12,12/05/2017 00:00:00,2017 - Week 49,4131_155005,P3,STS
4131,155036,15.46,15.46,2019,2019-04,04/07/2019 00:00:00,2019,2019-04,04/08/2019 00:00:00,2019 - Week 15,4131_155036,P3,STS
4131,155061,11.48,11.48,2018,2018-12,12/03/2018 00:00:00,2018,2018-12,12/04/2018 00:00:00,2018 - Week 49,4131_155061,P3,STS
4131,155063,5.33,5.33,2018,2018-04,04/17/2018 00:00:00,2018,2018-04,04/17/2018 00:00:00,2018 - Week 16,4131_155063,P3,STS
4131,155065,11.96,11.96,2015,2015-09,09/03/2015 00:00:00,2015,2015-09,09/04/2015 00:00:00,2015 - Week 37,4131_155065,P3,STS
4131,155083,8.23,8.23,2021,2021-05,05/02/2021 00:00:00,2021,2021-05,05/02/2021 00:00:00,2021 - Week 18,4131_155083,P3,STS
4131,155084,28.28,24.17,2021,2021-06,06/16/2021 00:00:00,2021,2021-06,06/17/2021 00:00:00,2021 - Week 25,4131_155084,P3,STS
4131,155087,9.0,9.0,2021,2021-06,06/10/2021 00:00:00,2021,2021-06,06/11/2021 00:00:00,2021 - Week 24,4131_155087,P3,STS
4131,155091,10.63,10.4,2023,2023-04,04/20/2023 00:00:00,2023,2023-04,04/20/2023 00:00:00,2023 - Week 17,4131_155091,P3,STS
4131,155109,25.96,25.52,2023,2023-06,06/22/2023 00:00:00,2023,2023-06,06/23/2023 00:00:00,2023 - Week 26,4131_155109,P3,STS
4131,155138,4.6,4.6,2015,2015-07,07/08/2015 00:00:00,2015,2015-07,07/08/2015 00:00:00,2015 - Week 28,4131_155138,P3,STS
4131,155143,7.56,7.56,2016,2016-05,05/05/2016 00:00:00,2016,2016-05,05/06/2016 00:00:00,2016 - Week 19,4131_155143,P3,STS
4131,155160,12.21,12.21,2020,2020-09,09/16/2020 00:00:00,2020,2020-09,09/16/2020 00:00:00,2020 - Week 38,4131_155160,P3,STS
4131,155210,12.03,8.38,2019,2019-10,10/22/2019 00:00:00,2019,2019-10,10/22/2019 00:00:00,2019 - Week 43,4131_155210,P3,STS
4131,155212,39.08,37.14,2022,2022-03,03/31/2022 00:00:00,2022,2022-04,04/02/2022 00:00:00,2022 - Week 14,4131_155212,P3,STS
4131,155228,16.65,16.65,2016,2016-08,08/30/2016 00:00:00,2016,2016-08,08/31/2016 00:00:00,2016 - Week 35,4131_155228,P3,STS
4131,155254,22.38,22.19,2017,2017-05,05/15/2017 00:00:00,2017,2017-05,05/16/2017 00:00:00,2017 - Week 20,4131_155254,P3,STS
4131,155258,22.71,13.29,2023,2023-09,09/17/2023 00:00:00,2023,2023-09,09/18/2023 00:00:00,2023 - Week 38,4131_155258,P3,STS
4131,155261,6.98,6.98,2017,2017-03,03/08/2017 00:00:00,2017,2017-03,03/09/2017 00:00:00,2017 - Week 11,4131_155261,P3,STS
4131,155262,6.55,6.55,2017,2017-08,08/02/2017 00:00:00,2017,2017-08,08/02/2017 00:00:00,2017 - Week 31,4131_155262,P3,STS
4131,155263,11.88,11.88,2017,2017-03,03/12/2017 00:00:00,2017,2017-03,03/12/2017 00:00:00,2017 - Week 11,4131_155263,P3,STS
4131,155270,10.71,10.51,2019,2019-10,10/01/2019 00:00:00,2019,2019-10,10/01/2019 00:00:00,2019 - Week 40,4131_155270,P3,STS
4131,155280,5.1,5.1,2016,2016-02,02/05/2016 00:00:00,2016,2016-02,02/05/2016 00:00:00,2016 - Week 06,4131_155280,P3,STS
4131,155303,12.88,12.1,2023,2023-05,05/01/2023 00:00:00,2023,2023-05,05/02/2023 00:00:00,2023 - Week 18,4131_155303,P3,STS
4131,155320,13.58,13.58,2019,2019-12,12/03/2019 00:00:00,2019,2019-12,12/04/2019 00:00:00,2019 - Week 49,4131_155320,P3,STS
4131,155330,5.83,5.83,2016,2016-07,07/22/2016 00:00:00,2016,2016-07,07/23/2016 00:00:00,2016 - Week 30,4131_155330,P3,STS
4131,155352,9.3,9.3,2016,2016-08,08/19/2016 00:00:00,2016,2016-08,08/19/2016 00:00:00,2016 - Week 34,4131_155352,P3,STS
4131,155360,11.46,11.46,2018,2018-04,04/28/2018 00:00:00,2018,2018-04,04/29/2018 00:00:00,2018 - Week 18,4131_155360,P3,STS
4131,155400,26.13,19.3,2021,2021-10,10/23/2021 00:00:00,2021,2021-10,10/24/2021 00:00:00,2021 - Week 43,4131_155400,P3,STS
4131,155402,23.61,23.61,2017,2017-05,05/12/2017 00:00:00,2017,2017-05,05/13/2017 00:00:00,2017 - Week 20,4131_155402,P3,STS
4131,155413,22.9,20.52,2022,2022-11,11/19/2022 00:00:00,2022,2022-11,11/20/2022 00:00:00,2022 - Week 47,4131_155413,P3,STS
4131,155423,13.91,13.87,2019,2019-01,01/08/2019 00:00:00,2019,2019-01,01/09/2019 00:00:00,2019 - Week 02,4131_155423,P3,STS
4131,155481,3.78,3.78,2020,2020-07,07/06/2020 00:00:00,2020,2020-07,07/06/2020 00:00:00,2020 - Week 28,4131_155481,P3,STS
4131,155492,28.55,25.74,2023,2023-07,07/21/2023 00:00:00,2023,2023-07,07/23/2023 00:00:00,2023 - Week 30,4131_155492,P3,STS
4131,155511,18.4,17.16,2023,2023-06,06/21/2023 00:00:00,2023,2023-06,06/21/2023 00:00:00,2023 - Week 25,4131_155511,P3,STS
4131,155541,28.06,28.06,2017,2017-06,06/19/2017 00:00:00,2017,2017-06,06/20/2017 00:00:00,2017 - Week 25,4131_155541,P3,STS
4131,155546,5.28,5.28,2016,2016-08,08/07/2016 00:00:00,2016,2016-08,08/07/2016 00:00:00,2016 - Week 32,4131_155546,P3,STS
4131,155561,13.6,13.6,2018,2018-10,10/02/2018 00:00:00,2018,2018-10,10/03/2018 00:00:00,2018 - Week 40,4131_155561,P3,STS
4131,155565,10.06,10.06,2019,2019-12,12/18/2019 00:00:00,2019,2019-12,12/19/2019 00:00:00,2019 - Week 52,4131_155565,P3,STS
4131,155594,12.26,12.1,2016,2016-06,06/03/2016 00:00:00,2016,2016-06,06/04/2016 00:00:00,2016 - Week 23,4131_155594,P3,STS
4131,155631,7.68,7.68,2019,2019-12,12/10/2019 00:00:00,2019,2019-12,12/10/2019 00:00:00,2019 - Week 50,4131_155631,P3,STS
4131,155642,9.55,7.62,2022,2022-12,12/22/2022 00:00:00,2022,2022-12,12/22/2022 00:00:00,2022 - Week 52,4131_155642,P3,STS
4131,155649,15.15,10.8,2021,2021-12,12/21/2021 00:00:00,2021,2021-12,12/22/2021 00:00:00,2021 - Week 51,4131_155649,P3,STS
4131,155663,9.23,9.23,2017,2017-07,07/17/2017 00:00:00,2017,2017-07,07/18/2017 00:00:00,2017 - Week 29,4131_155663,P3,STS
4131,155683,21.25,21.25,2019,2019-03,03/11/2019 00:00:00,2019,2019-03,03/12/2019 00:00:00,2019 - Week 11,4131_155683,P3,STS
4131,155714,11.25,11.25,2018,2018-12,12/04/2018 00:00:00,2018,2018-12,12/05/2018 00:00:00,2018 - Week 49,4131_155714,P3,STS
4131,155721,16.3,12.29,2021,2021-12,12/11/2021 00:00:00,2021,2021-12,12/12/2021 00:00:00,2021 - Week 50,4131_155721,P3,STS
4131,155731,7.78,7.78,2017,2017-11,11/06/2017 00:00:00,2017,2017-11,11/06/2017 00:00:00,2017 - Week 45,4131_155731,P3,STS
4131,155732,9.35,9.35,2016,2016-07,07/30/2016 00:00:00,2016,2016-07,07/31/2016 00:00:00,2016 - Week 31,4131_155732,P3,STS
4131,155733,8.98,8.98,2020,2020-08,08/21/2020 00:00:00,2020,2020-08,08/22/2020 00:00:00,2020 - Week 35,4131_155733,P3,STS
4131,155793,29.5,26.3,2023,2023-10,10/29/2023 00:00:00,2023,2023-10,10/31/2023 00:00:00,2023 - Week 44,4131_155793,P3,STS
4131,155845,11.83,11.83,2018,2018-01,01/12/2018 00:00:00,2018,2018-01,01/13/2018 00:00:00,2018 - Week 03,4131_155845,P3,STS
4131,155846,15.5,14.82,2023,2023-03,03/18/2023 00:00:00,2023,2023-03,03/19/2023 00:00:00,2023 - Week 12,4131_155846,P3,STS
4131,155889,9.21,9.21,2018,2018-03,03/12/2018 00:00:00,2018,2018-03,03/12/2018 00:00:00,2018 - Week 11,4131_155889,P3,STS
4131,155929,33.56,33.08,2023,2023-05,05/12/2023 00:00:00,2023,2023-05,05/13/2023 00:00:00,2023 - Week 20,4131_155929,P3,STS
4131,155934,11.96,8.96,2021,2021-09,09/29/2021 00:00:00,2021,2021-09,09/30/2021 00:00:00,2021 - Week 40,4131_155934,P3,STS
4131,155948,20.35,19.07,2018,2018-11,11/06/2018 00:00:00,2018,2018-11,11/07/2018 00:00:00,2018 - Week 45,4131_155948,P3,STS
4131,155972,51.11,39.09,2023,2023-04,04/25/2023 00:00:00,2023,2023-04,04/27/2023 00:00:00,2023 - Week 18,4131_155972,P3,STS
4131,155994,31.23,26.29,2023,2023-03,03/04/2023 00:00:00,2023,2023-03,03/05/2023 00:00:00,2023 - Week 10,4131_155994,P3,STS
4131,156014,15.88,12.08,2023,2023-08,08/27/2023 00:00:00,2023,2023-08,08/28/2023 00:00:00,2023 - Week 35,4131_156014,P3,STS
4131,156016,10.76,10.76,2018,2018-08,08/05/2018 00:00:00,2018,2018-08,08/05/2018 00:00:00,2018 - Week 32,4131_156016,P3,STS
4131,156020,10.55,10.47,2023,2023-03,03/14/2023 00:00:00,2023,2023-03,03/15/2023 00:00:00,2023 - Week 11,4131_156020,P3,STS
4131,156037,18.91,18.91,2021,2021-06,06/22/2021 00:00:00,2021,2021-06,06/23/2021 00:00:00,2021 - Week 25,4131_156037,P3,STS
4131,156059,30.05,30.05,2022,2022-04,04/02/2022 00:00:00,2022,2022-04,04/03/2022 00:00:00,2022 - Week 14,4131_156059,P3,STS
4131,156068,17.36,15.33,2023,2023-02,02/10/2023 00:00:00,2023,2023-02,02/11/2023 00:00:00,2023 - Week 07,4131_156068,P3,STS
4131,156076,26.18,26.18,2015,2015-07,07/22/2015 00:00:00,2015,2015-07,07/23/2015 00:00:00,2015 - Week 31,4131_156076,P3,STS
4131,156098,11.98,11.98,2018,2018-02,02/15/2018 00:00:00,2018,2018-02,02/16/2018 00:00:00,2018 - Week 08,4131_156098,P3,STS
4131,156116,35.13,34.64,2020,2020-01,01/30/2020 00:00:00,2020,2020-01,01/31/2020 00:00:00,2020 - Week 06,4131_156116,P3,STS
4131,156150,22.46,22.46,2019,2019-01,01/02/2019 00:00:00,2019,2019-01,01/03/2019 00:00:00,2019 - Week 02,4131_156150,P3,STS
4131,156152,7.51,7.51,2018,2018-06,06/25/2018 00:00:00,2018,2018-06,06/25/2018 00:00:00,2018 - Week 26,4131_156152,P3,STS
4131,156172,8.86,8.86,2018,2018-05,05/13/2018 00:00:00,2018,2018-05,05/13/2018 00:00:00,2018 - Week 20,4131_156172,P3,STS
4131,156195,7.25,7.25,2018,2018-01,01/20/2018 00:00:00,2018,2018-01,01/20/2018 00:00:00,2018 - Week 04,4131_156195,P3,STS
